Field_name,Field_Profile_number,Horizon_number,Easting,Northing,measured_yield,Yield_kg_per_ha,altura,SAND,SILT,CLAY,KA5,SOC,BD
Boosen,672,1,464095,5805335,69.68887329,6969,53.29449844,73.07385147,21.74353794,5.182610594,SL2,0.757875377,1.389134083
Boosen,673,1,464105,5805335,74.78714752,7479,53.29633331,74.46748707,20.59662521,4.935887724,SL2,0.76780458,1.389031932
Boosen,674,1,464115,5805335,85.10578918,8511,53.20036697,74.16768376,20.85239188,4.979924364,SL2,0.763689676,1.389345211
Boosen,675,1,464125,5805335,77.27112579,7727,53.04663086,74.56966148,20.52915264,4.901185882,SL2,0.746473083,1.392236767
Boosen,676,1,464135,5805335,77.97418976,7797,52.89073181,75.66815804,19.64271702,4.689124944,SL2,0.735133693,1.394953663
Boosen,677,1,464145,5805335,74.49124908,7449,52.76910019,75.46408226,19.83239287,4.703524868,SL2,0.805165579,1.384627957
Boosen,678,1,464155,5805335,72.40071869,7240,52.7006073,73.71799901,20.22029918,6.06170181,SL2,0.803478331,1.382652176
Boosen,679,1,464165,5805335,77.65161133,7765,52.68797684,75.32667918,19.3128808,5.360440013,SL2,0.853083772,1.377324222
Boosen,680,1,464175,5805335,72.20175171,7220,52.68291855,74.90860296,20.19818208,4.893214954,SL2,0.806851417,1.383805349
Boosen,681,1,464095,5805325,68.28801727,6829,53.43398285,75.88766973,19.38236038,4.729969888,SL2,0.768160932,1.390320354
Boosen,682,1,464105,5805325,70.41401672,7041,53.44417572,75.62708763,19.56089534,4.812017032,SL2,0.752760631,1.392286623
Boosen,683,1,464115,5805325,79.35121918,7935,53.37726974,75.5611929,19.7967506,4.642056497,SL2,0.745689461,1.393346027
Boosen,684,1,464125,5805325,72.21444702,7221,53.23290634,76.55929631,18.85627365,4.58443004,SL2,0.737889336,1.395379728
Boosen,685,1,464135,5805325,79.09720612,7910,53.093853,76.70749573,18.72532443,4.567179841,SL2,0.747063671,1.394180403
Boosen,686,1,464145,5805325,73.82450104,7382,53.00253677,75.86018975,19.58684041,4.552969839,SL2,0.807108807,1.384770738
Boosen,687,1,464155,5805325,75.14265442,7514,52.98252487,75.5510002,19.67591892,4.773080875,SL2,0.814752084,1.383292053
Boosen,688,1,464165,5805325,69.37371063,6937,52.99633408,76.06513882,19.39245974,4.542401447,SL2,0.84674582,1.379289207
Boosen,689,1,464175,5805325,68.91260529,6891,53.00567627,80.48036537,14.6070558,4.912578832,SL2,0.801962997,1.389337837
Boosen,690,1,464095,5805315,65.32559967,6533,53.48336029,80.79355586,15.35770168,3.848742466,SU2,0.777512656,1.393683836
Boosen,691,1,464105,5805315,69.65029907,6965,53.52414322,77.0949687,19.03221817,3.872813125,SU2,0.730107293,1.397348838
Boosen,692,1,464115,5805315,68.77133942,6877,53.46266174,75.77805058,19.60874438,4.613205046,SL2,0.717470689,1.397671967
Boosen,693,1,464125,5805315,69.17040253,6917,53.34555054,77.30604969,18.82880224,3.865148077,SU2,0.71879874,1.399191012
Boosen,694,1,464135,5805315,72.31030273,7231,53.25768661,80.79506106,15.30484426,3.900094683,SU2,0.707068485,1.403924991
Boosen,695,1,464145,5805315,66.14157867,6614,53.23951721,76.26479864,19.83964918,3.89555218,SU2,0.753943864,1.393141864
Boosen,696,1,464155,5805315,69.35958099,6936,53.26527786,76.24363509,19.57679157,4.179573343,SU2,0.755797565,1.392707441
Boosen,697,1,464165,5805315,65.293396,6529,53.30135727,81.5985944,14.17072027,4.230685337,SU2,0.777202754,1.394230739
Boosen,698,1,464085,5805305,64.13314819,6413,53.39489746,80.38360574,15.64618335,3.970210909,SU2,0.74567179,1.397884771
Boosen,699,1,464095,5805305,62.88899994,6289,53.47740173,80.63515658,15.05828856,4.306554859,SU2,0.757776739,1.396169307
Boosen,700,1,464105,5805305,66.33818054,6634,53.51616669,80.79384103,15.35092297,3.855235997,SU2,0.736628797,1.399618752
Boosen,701,1,464115,5805305,65.24316406,6524,53.47523117,76.86762064,19.21864755,3.913731816,SU2,0.725187988,1.397849553
Boosen,702,1,464125,5805305,66.73947906,6674,53.42009735,80.76716483,15.36487038,3.867964792,SU2,0.713523349,1.402969684
Boosen,703,1,464135,5805305,66.4649353,6646,53.41784286,80.72304381,15.40697551,3.869980684,SU2,0.714153648,1.402837854
Boosen,704,1,464145,5805305,62.72222519,6272,53.4623909,81.18200157,14.53871149,4.279286932,SU2,0.747922622,1.398091044
Boosen,705,1,464155,5805305,62.64936066,6265,53.54349136,81.64441739,14.03228547,4.323297138,SU2,0.748035531,1.398453584
Boosen,706,1,464165,5805305,62.72917557,6273,53.60840607,81.81646736,14.06623804,4.117294606,SU2,0.79188433,1.392359649
Boosen,707,1,464085,5805295,63.45991516,6346,53.46018982,81.7019737,14.64228739,3.655738912,SU2,0.797574235,1.391679268
Boosen,708,1,464095,5805295,63.23884201,6324,53.47325516,80.22460204,16.09191856,3.6834794,SU2,0.82770886,1.386060438
Boosen,709,1,464105,5805295,64.33640289,6434,53.49039078,80.39937457,15.69279177,3.907833658,SU2,0.785433254,1.392166952
Boosen,710,1,464115,5805295,63.30573654,6331,53.47225189,80.33070314,15.80507336,3.864223504,SU2,0.779347292,1.393008606
Boosen,711,1,464125,5805295,66.54056549,6654,53.46789932,80.93292121,15.16409314,3.902985659,SU2,0.722972925,1.4017108
Boosen,712,1,464135,5805295,60.21385193,6021,53.52746201,81.15806809,14.88841097,3.953520945,SU2,0.747974253,1.398230964
Boosen,713,1,464145,5805295,62.11015701,6211,53.66505432,80.98465616,15.13198525,3.883358596,SU2,0.699290445,1.405242134
Boosen,714,1,464155,5805295,60.04666138,6005,53.80103683,81.65189722,14.51678634,3.831316438,SU2,0.726147088,1.401907901
Boosen,715,1,464165,5805295,59.62958145,5963,53.88490677,81.41872047,14.19587774,4.385401796,SU2,0.792438926,1.391795774
Boosen,716,1,464075,5805285,63.22906494,6323,53.74644089,83.67012065,12.45032491,3.879554442,SU2,0.81318675,1.39103094
Boosen,717,1,464085,5805285,62.2457695,6225,53.62084579,82.77463695,13.62217522,3.60318783,SU2,0.827678941,1.388321392
Boosen,718,1,464095,5805285,62.78411484,6278,53.54203415,81.78208528,14.56810343,3.649811289,SU2,0.821110438,1.388374418
Boosen,719,1,464105,5805285,64.22585297,6423,53.51013184,80.68406513,15.54001424,3.77592063,SU2,0.78658263,1.392316555
Boosen,720,1,464115,5805285,61.88581467,6189,53.4954834,80.26172974,15.72954673,4.008723533,SU2,0.809395201,1.38854722
Boosen,721,1,464125,5805285,60.8397522,6084,53.5336113,80.40042795,15.71253792,3.887034126,SU2,0.739315133,1.398868688
Boosen,722,1,464135,5805285,59.34215546,5934,53.66493607,81.23471069,14.84231375,3.922975561,SU2,0.763759686,1.396019993
Boosen,723,1,464145,5805285,59.1488533,5915,53.85802078,81.97940575,14.15205281,3.868541431,SU2,0.687236031,1.40789064
Boosen,724,1,464155,5805285,56.63990784,5664,54.02556229,82.03374381,14.08317624,3.883079948,SU2,0.745804188,1.399343961
Boosen,725,1,464075,5805275,62.96435547,6296,54.0442276,82.70958825,13.39014112,3.900270624,SU2,0.814768125,1.389959139
Boosen,726,1,464085,5805275,56.2212944,5622,53.85369492,82.13103251,14.31898893,3.549978567,SU2,0.841544854,1.385811527
Boosen,727,1,464095,5805275,60.58281326,6058,53.70514679,81.73911009,14.55729679,3.703593127,SU2,0.848519523,1.384399051
Boosen,728,1,464105,5805275,59.26347733,5926,53.62559509,81.31246839,14.7357954,3.951736211,SU2,0.746300794,1.398609624
Boosen,729,1,464115,5805275,60.7381897,6074,53.6153183,81.28688164,14.76090006,3.9522183,SU2,0.764039854,1.396009585
Boosen,730,1,464125,5805275,56.47612,5648,53.69274521,81.31497643,15.04530199,3.639721582,SU2,0.763971659,1.396205253
Boosen,731,1,464135,5805275,57.77310562,5777,53.84578323,81.01436888,15.11367103,3.871960089,SU2,0.762090686,1.396097006
Boosen,732,1,464145,5805275,55.38093948,5538,54.06259155,81.3243921,14.81148174,3.864126152,SU2,0.730284515,1.401001524
Boosen,733,1,464155,5805275,54.12594986,5413,54.26255798,81.96409471,14.1674905,3.868414789,SU2,0.777880582,1.39463734
Boosen,734,1,464075,5805265,54.80881119,5481,54.30632782,81.56893955,14.55926364,3.871796813,SU2,0.79001479,1.392540819
Boosen,735,1,464085,5805265,53.11701584,5312,54.10865402,82.0449222,14.37251787,3.582559935,SU2,0.828213355,1.387621779
Boosen,736,1,464095,5805265,55.44580841,5545,53.95077515,81.71474824,14.19437038,4.09088138,SU2,0.832900546,1.386403116
Boosen,737,1,464105,5805265,54.89291382,5489,53.86074829,81.74148531,14.25081701,4.007697673,SU2,0.780760627,1.393955872
Boosen,738,1,464115,5805265,57.70651245,5771,53.85401154,81.33676277,14.6022734,4.060963823,SU2,0.778828354,1.393855963
Boosen,739,1,464125,5805265,50.02585983,5003,53.93061829,81.59117111,14.62961361,3.77921528,SU2,0.788314862,1.392853021
Boosen,740,1,464135,5805265,54.91986465,5492,54.10441589,81.42143499,15.06992675,3.508638255,SU2,0.792991706,1.392171263
Boosen,741,1,464145,5805265,51.68828964,5169,54.31537628,81.10110875,15.13348235,3.7654089,SU2,0.787314589,1.392578688
Boosen,742,1,464065,5805255,51.62863159,5163,54.66290283,85.49784823,10.69806131,3.804090466,SU2,0.780995403,1.397290255
Boosen,743,1,464075,5805255,49.04473877,4904,54.52503204,86.75185746,9.877764673,3.370377871,SU2,0.774958158,1.399476223
Boosen,744,1,464085,5805255,50.91305161,5091,54.3686676,82.29973194,13.97178723,3.72848083,SU2,0.826411084,1.38802534
Boosen,745,1,464095,5805255,51.70505142,5171,54.24006653,83.88542614,12.28979011,3.824783757,SU2,0.821857128,1.390004382
Boosen,746,1,464105,5805255,52.66286469,5266,54.17366791,85.45095922,10.74198814,3.807052648,SU2,0.795535909,1.395151241
Boosen,747,1,464115,5805255,50.59983826,5060,54.16709137,82.10029009,14.22729773,3.672412185,SU2,0.809299638,1.390331762
Boosen,748,1,464125,5805255,48.31508636,4832,54.24888611,81.61602345,14.23830568,4.145670877,SU2,0.834614822,1.386044437
Boosen,749,1,464135,5805255,52.06324387,5206,54.40637207,81.69070392,14.30954137,3.999754705,SU2,0.843960585,1.384852744
Boosen,750,1,464145,5805255,47.24564362,4725,54.60739899,82.39077623,13.73513706,3.874086707,SU2,0.810381195,1.390324774
Boosen,751,1,464065,5805245,47.55576324,4756,54.90569305,86.49797784,10.47582115,3.026201002,SU2,0.78851873,1.397475023
Boosen,752,1,464075,5805245,46.82252884,4682,54.79766464,86.38657496,10.57571231,3.037712729,SU2,0.811209332,1.394109028
Boosen,753,1,464085,5805245,49.09361649,4909,54.68021774,86.60089465,10.10215249,3.296952858,SU2,0.826080871,1.392031804
Boosen,754,1,464095,5805245,47.07459641,4707,54.59772873,82.4155442,13.7373655,3.8470903,SU2,0.831702351,1.387308828
Boosen,755,1,464105,5805245,48.47255707,4847,54.54380798,85.60540875,10.58482772,3.809763534,SU2,0.782198562,1.397207
Boosen,756,1,464115,5805245,44.4627533,4446,54.52810287,86.93972327,9.511238553,3.549038175,SU2,0.80286402,1.395523708
Boosen,757,1,464125,5805245,47.42648315,4743,54.58562469,82.12990457,13.73773668,4.132358752,SU2,0.835887113,1.38631623
Boosen,758,1,464135,5805245,48.77708817,4878,54.7086792,81.66117053,14.26638341,4.07244606,SU2,0.863405663,1.382027491
Boosen,759,1,464145,5805245,48.32183075,4832,54.89202118,82.40724621,13.5910152,4.001738598,SU2,0.8162369,1.389433623
Boosen,760,1,464055,5805235,44.30776978,4431,55.53954697,86.49322405,10.33770851,3.169067435,SU2,0.807218648,1.394706532
Boosen,761,1,464065,5805235,43.38430023,4338,55.3892746,87.29100221,9.499816018,3.209181769,SS,0.80506483,1.395688153
Boosen,762,1,464075,5805235,43.34095383,4334,55.2770195,86.27606477,10.5368519,3.18708333,SU2,0.8165741,1.393166843
Boosen,763,1,464085,5805235,42.25978088,4226,55.15674973,85.25158292,10.69223535,4.056181734,SU2,0.815777604,1.391942192
Boosen,764,1,464095,5805235,40.95390701,4095,55.06974411,82.10016289,14.04090927,3.858927836,SU2,0.805843297,1.39073153
Boosen,765,1,464105,5805235,50.08709717,5009,55.00835037,83.44477711,12.72687966,3.828343237,SU2,0.841869253,1.386762823
Boosen,766,1,464115,5805235,44.00823975,4401,54.96344757,86.73120574,10.08879881,3.179995451,SU2,0.816108282,1.393632622
Boosen,767,1,464125,5805235,50.85684586,5086,54.96007538,86.7872853,10.33103421,2.881680493,SU2,0.840395403,1.390365275
Boosen,768,1,464135,5805235,45.26996231,4527,55.02554321,82.63624331,13.78052636,3.583230325,SU2,0.826899919,1.388322805
Boosen,769,1,464055,5805225,43.94358444,4394,56.26929855,87.26450434,9.30118458,3.434311075,SS,0.775288739,1.39984073
Boosen,770,1,464065,5805225,42.55007935,4255,56.13321304,87.98575764,8.625510149,3.388732211,SS,0.790676756,1.398269153
Boosen,771,1,464075,5805225,40.15736771,4016,55.99524689,87.30025894,9.237013785,3.462727279,SS,0.820595436,1.393338374
Boosen,772,1,464085,5805225,45.16622162,4517,55.84935379,85.81902208,10.72344109,3.457536832,SU2,0.834008436,1.390137453
Boosen,773,1,464095,5805225,45.67918015,4568,55.71598816,84.31163292,11.93692417,3.751442911,SU2,0.825273902,1.38992379
Boosen,774,1,464105,5805225,45.17161179,4517,55.60793304,85.75464838,10.48497495,3.760376667,SU2,0.831799655,1.390240395
Boosen,775,1,464115,5805225,46.29198837,4629,55.49058151,85.79644962,10.62536514,3.578185236,SU2,0.831711693,1.390383349
Boosen,776,1,464125,5805225,50.41530228,5042,55.42372513,85.08848907,10.99727653,3.914234408,SU2,0.824459812,1.390630986
Boosen,777,1,464135,5805225,43.67089844,4367,55.42844772,84.04900401,12.19629792,3.75469807,SU2,0.821121266,1.390287977
Boosen,778,1,464055,5805215,42.61756897,4262,57.089077,88.25473241,8.618211726,3.127055866,SS,0.677562791,1.415154243
Boosen,779,1,464065,5805215,40.99592209,4100,56.99905396,89.05204464,8.212302235,2.735653128,SS,0.564763163,1.432953576
Boosen,780,1,464075,5805215,41.90563202,4191,56.85741043,87.96248992,8.52369459,3.513815486,SS,0.665202255,1.41653169
Boosen,781,1,464085,5805215,44.61608505,4462,56.689785,85.92752506,10.5187431,3.553731833,SU2,0.789466977,1.396570339
Boosen,782,1,464095,5805215,47.48612976,4749,56.50199127,86.31646353,10.00197,3.681566468,SU2,0.772378828,1.399310493
Boosen,783,1,464105,5805215,38.88212585,3888,56.32492065,86.16895405,9.945684354,3.8853616,SU2,0.814432084,1.393020153
Boosen,784,1,464115,5805215,48.10831833,4811,56.15254593,86.49552394,10.21673441,3.28774165,SU2,0.82239135,1.392472666
Boosen,785,1,464125,5805215,48.77306747,4877,56.01208496,86.6077996,10.18810375,3.204096655,SU2,0.822213639,1.39263882
Boosen,786,1,464045,5805205,39.49117279,3949,57.58995438,80.82009078,13.62223218,5.557677033,SL2,0.689646353,1.405655618
Boosen,787,1,464055,5805205,40.87264252,4087,57.73460388,88.04757822,8.758473493,3.193948288,SS,0.642547786,1.420140294
Boosen,788,1,464065,5805205,45.84583664,4585,57.7403717,88.67918574,8.33851736,2.982296903,SS,0.512213681,1.440528816
Boosen,789,1,464075,5805205,34.5459938,3455,57.65726852,86.00314172,9.749860732,4.246997547,SU2,0.557255893,1.430665271
Boosen,790,1,464085,5805205,37.20185471,3720,57.49345016,85.64439485,10.63315023,3.722454921,SU2,0.747061096,1.402380478
Boosen,791,1,464095,5805205,46.3038063,4630,57.3154068,86.04313239,10.49288998,3.463977631,SU2,0.747942862,1.402731988
Boosen,792,1,464105,5805205,39.94330215,3994,57.10595322,86.4700388,10.33748913,3.192472074,SU2,0.826795548,1.391869928
Boosen,793,1,464115,5805205,50.74422836,5074,56.89922333,86.42077724,10.20359438,3.37562838,SU2,0.830097856,1.391260745
Boosen,794,1,464125,5805205,43.80830383,4381,56.71735382,86.5992943,10.26358,3.137125702,SU2,0.890171557,1.38301848
Boosen,795,1,464045,5805195,45.74920654,4575,57.78734207,82.66139573,12.60417348,4.73443079,SL2,0.682276328,1.40876839
Boosen,796,1,464055,5805195,42.1934967,4219,58.05012131,87.28047136,9.229991681,3.489536956,SS,0.713023821,1.408896501
Boosen,797,1,464065,5805195,45.83375168,4583,58.1901207,86.62794441,10.26672255,3.105333036,SU2,0.72740411,1.406421642
Boosen,798,1,464075,5805195,37.62549591,3763,58.21667099,86.08626702,10.55178645,3.361946533,SU2,0.741268433,1.403794334
Boosen,799,1,464085,5805195,40.27529907,4028,58.15313339,85.43983599,10.89118738,3.668976624,SU2,0.650039809,1.416513372
Boosen,800,1,464095,5805195,48.49848557,4850,58.03041458,85.90743302,10.34043605,3.75213093,SU2,0.683038744,1.411982834
Boosen,801,1,464105,5805195,42.18861008,4219,57.86806488,85.50639862,10.88337268,3.610228701,SU2,0.840764339,1.388823782
Boosen,802,1,464115,5805195,47.0688591,4707,57.66249084,86.11451019,10.39352925,3.491960563,SU2,0.891730784,1.382194525
Boosen,803,1,464125,5805195,43.74783325,4375,57.44499207,86.51408384,10.16519488,3.320721283,SU2,0.931835353,1.377009162
Boosen,804,1,464035,5805185,55.76893997,5577,57.3945694,82.38280382,13.82163418,3.795562006,SU2,0.748392128,1.399315645
Boosen,805,1,464045,5805185,49.54232025,4954,57.75156784,84.07309706,12.12519421,3.801708722,SU2,0.758765401,1.399272994
Boosen,806,1,464055,5805185,46.23249435,4623,58.08107376,86.02560886,10.41198978,3.562401355,SU2,0.738488926,1.404043425
Boosen,807,1,464065,5805185,43.20084,4320,58.34121323,86.10055768,9.258903191,4.640539133,ST2,0.744342947,1.402698469
Boosen,808,1,464075,5805185,38.78207779,3878,58.51882935,86.06358498,9.133609058,4.80280596,ST2,0.745278857,1.402446239
Boosen,809,1,464085,5805185,43.01844406,4302,58.6049881,85.91005259,10.49671289,3.593234524,SU2,0.695429372,1.410239197
Boosen,810,1,464095,5805185,37.47468567,3747,58.61197662,85.82044423,10.55893467,3.620621105,SU2,0.723532572,1.406020485
Boosen,811,1,464105,5805185,41.63376999,4163,58.52351379,86.26400471,10.31882961,3.417165683,SU2,0.888259143,1.382852034
Boosen,812,1,464115,5805185,45.80145645,4580,58.36607361,86.23829607,10.50753097,3.254172964,SU2,0.889908956,1.382681427
Boosen,813,1,464035,5805175,55.45755386,5546,57.42286682,84.0645458,12.11407261,3.821381591,SU2,0.859222348,1.384838124
Boosen,814,1,464045,5805175,52.96378708,5296,57.69210052,84.65388776,11.54146899,3.804643252,SU2,0.804172132,1.393218039
Boosen,815,1,464055,5805175,50.47108078,5047,58.02713394,85.6565156,10.59769548,3.745788913,SU2,0.779697448,1.397645704
Boosen,816,1,464065,5805175,38.81173706,3881,58.36550522,84.96696747,11.21587071,3.817161822,SU2,0.758137871,1.400132634
Boosen,817,1,464075,5805175,37.66328049,3766,58.66927338,86.45675098,10.43182578,3.11142324,SU2,0.691084662,1.411603295
Boosen,818,1,464085,5805175,42.63358688,4263,58.8993454,85.10311985,11.10745778,3.789422371,SU2,0.700350832,1.408712296
Boosen,819,1,464095,5805175,35.61588669,3562,59.03938293,85.7809896,10.64591455,3.573095849,SU2,0.710139332,1.40797411
Boosen,820,1,464105,5805175,40.57959747,4058,59.04788208,86.01295277,10.1018096,3.885237635,SU2,0.768811175,1.399458214
Boosen,821,1,464115,5805175,38.85873795,3886,58.94629288,86.25899074,10.68986959,3.051139675,SU2,0.769032394,1.400070633
Boosen,822,1,464035,5805165,56.81825638,5682,57.57169724,86.46534069,9.893426442,3.641232864,SU2,0.864824677,1.386222474
Boosen,823,1,464045,5805165,51.05596161,5106,57.7815094,86.24754929,9.795498852,3.956951861,SU2,0.826850799,1.391273977
Boosen,824,1,464055,5805165,51.51087952,5151,58.06832504,87.84613528,8.53654859,3.617316131,SS,0.808240941,1.395503575
Boosen,825,1,464065,5805165,43.53024292,4353,58.41672897,84.84290465,11.32812214,3.82897321,SU2,0.76558036,1.398939
Boosen,826,1,464075,5805165,41.91848373,4192,58.74875259,85.31614898,11.02260952,3.661241497,SU2,0.758235323,1.400502334
Boosen,827,1,464085,5805165,43.20158768,4320,59.05495071,85.57529974,10.82563803,3.599062231,SU2,0.69146986,1.41052896
Boosen,828,1,464095,5805165,38.41701508,3842,59.2845993,85.95948039,10.44524561,3.595274001,SU2,0.683626226,1.41202226
Boosen,829,1,464105,5805165,40.20100403,4020,59.38454056,86.43779441,10.25650436,3.305701228,SU2,0.721632691,1.406997543
Boosen,830,1,464115,5805165,37.92696762,3793,59.34459305,86.20009222,10.43338555,3.366522236,SU2,0.729794896,1.405565564
Boosen,831,1,464025,5805155,54.88311005,5488,57.65389252,82.49514323,13.38239721,4.122459557,SU2,0.807367323,1.390719722
Boosen,832,1,464035,5805155,54.55509567,5456,57.75875092,85.78761321,10.13157321,4.080813587,SU2,0.791585632,1.39587126
